,Id_DRS,DRS,ID_GVE,GVE,ID_RdS,RdS,Id_Município,Município,data,notificados,confirm_autoc,confirm_import
0,9,Marília,XIX,MARÍLIA,35091,ADAMANTINA ,350010,damantina,1/1/2022,23,9,0
1,9,Marília,XIX,MARÍLIA,35091,ADAMANTINA ,350010,damantina,1/2/2022,21,7,0
2,9,Marília,XIX,MARÍLIA,35091,ADAMANTINA ,350010,damantina,1/3/2022,166,128,0
3,9,Marília,XIX,MARÍLIA,35091,ADAMANTINA ,350010,damantina,1/4/2022,576,429,1
4,9,Marília,XIX,MARÍLIA,35091,ADAMANTINA ,350010,damantina,1/5/2022,731,468,0
5,9,Marília,XIX,MARÍLIA,35091,ADAMANTINA ,350010,damantina,1/6/2022,205,95,0
6,9,Marília,XIX,MARÍLIA,35091,ADAMANTINA ,350010,damantina,1/7/2022,96,40,0
7,9,Marília,XIX,MARÍLIA,35091,ADAMANTINA ,350010,damantina,1/8/2022,39,21,0
8,9,Marília,XIX,MARÍLIA,35091,ADAMANTINA ,350010,damantina,1/9/2022,18,11,0
9,9,Marília,XIX,MARÍLIA,35091,ADAMANTINA ,350010,damantina,1/10/2022,29,12,0
10,9,Marília,XIX,MARÍLIA,35091,ADAMANTINA ,350010,damantina,1/11/2022,62,39,0
11,9,Marília,XIX,MARÍLIA,35091,ADAMANTINA ,350010,damantina,1/12/2022,175,98,0
12,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,350020,dolfo,1/1/2022,102,49,0
13,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,350020,dolfo,1/2/2022,37,28,0
14,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,350020,dolfo,1/3/2022,68,48,0
15,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,350020,dolfo,1/4/2022,52,34,0
16,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,350020,dolfo,1/5/2022,23,14,0
17,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,350020,dolfo,1/6/2022,7,2,0
18,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,350020,dolfo,1/7/2022,2,0,0
19,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,350020,dolfo,1/8/2022,2,0,0
20,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,350020,dolfo,1/9/2022,0,0,0
21,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,350020,dolfo,1/10/2022,0,0,0
22,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,350020,dolfo,1/11/2022,1,0,0
23,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,350020,dolfo,1/12/2022,3,1,0
24,14,São João da Boa Vista,XXVI,SÃO JOÃO DA BOA VISTA,35142,MANTIQUEIRA,350030,guaí,1/1/2022,9,2,0
25,14,São João da Boa Vista,XXVI,SÃO JOÃO DA BOA VISTA,35142,MANTIQUEIRA,350030,guaí,1/2/2022,3,1,0
26,14,São João da Boa Vista,XXVI,SÃO JOÃO DA BOA VISTA,35142,MANTIQUEIRA,350030,guaí,1/3/2022,5,1,0
27,14,São João da Boa Vista,XXVI,SÃO JOÃO DA BOA VISTA,35142,MANTIQUEIRA,350030,guaí,1/4/2022,7,0,1
28,14,São João da Boa Vista,XXVI,SÃO JOÃO DA BOA VISTA,35142,MANTIQUEIRA,350030,guaí,1/5/2022,8,1,0
29,14,São João da Boa Vista,XXVI,SÃO JOÃO DA BOA VISTA,35142,MANTIQUEIRA,350030,guaí,1/6/2022,1,0,0
30,14,São João da Boa Vista,XXVI,SÃO JOÃO DA BOA VISTA,35142,MANTIQUEIRA,350030,guaí,1/7/2022,2,0,0
31,14,São João da Boa Vista,XXVI,SÃO JOÃO DA BOA VISTA,35142,MANTIQUEIRA,350030,guaí,1/8/2022,0,0,0
32,14,São João da Boa Vista,XXVI,SÃO JOÃO DA BOA VISTA,35142,MANTIQUEIRA,350030,guaí,1/9/2022,3,0,0
33,14,São João da Boa Vista,XXVI,SÃO JOÃO DA BOA VISTA,35142,MANTIQUEIRA,350030,guaí,1/10/2022,2,0,0
34,14,São João da Boa Vista,XXVI,SÃO JOÃO DA BOA VISTA,35142,MANTIQUEIRA,350030,guaí,1/11/2022,1,0,0
35,14,São João da Boa Vista,XXVI,SÃO JOÃO DA BOA VISTA,35142,MANTIQUEIRA,350030,guaí,1/12/2022,3,0,0
36,14,São João da Boa Vista,XXVI,SÃO JOÃO DA BOA VISTA,35142,MANTIQUEIRA,350040,guas da Prata,1/1/2022,0,0,0
37,14,São João da Boa Vista,XXVI,SÃO JOÃO DA BOA VISTA,35142,MANTIQUEIRA,350040,guas da Prata,1/2/2022,0,0,0
38,14,São João da Boa Vista,XXVI,SÃO JOÃO DA BOA VISTA,35142,MANTIQUEIRA,350040,guas da Prata,1/3/2022,3,0,0
39,14,São João da Boa Vista,XXVI,SÃO JOÃO DA BOA VISTA,35142,MANTIQUEIRA,350040,guas da Prata,1/4/2022,1,0,0
40,14,São João da Boa Vista,XXVI,SÃO JOÃO DA BOA VISTA,35142,MANTIQUEIRA,350040,guas da Prata,1/5/2022,2,0,0
41,14,São João da Boa Vista,XXVI,SÃO JOÃO DA BOA VISTA,35142,MANTIQUEIRA,350040,guas da Prata,1/6/2022,4,0,0
42,14,São João da Boa Vista,XXVI,SÃO JOÃO DA BOA VISTA,35142,MANTIQUEIRA,350040,guas da Prata,1/7/2022,1,0,0
43,14,São João da Boa Vista,XXVI,SÃO JOÃO DA BOA VISTA,35142,MANTIQUEIRA,350040,guas da Prata,1/8/2022,0,0,0
44,14,São João da Boa Vista,XXVI,SÃO JOÃO DA BOA VISTA,35142,MANTIQUEIRA,350040,guas da Prata,1/9/2022,0,0,0
45,14,São João da Boa Vista,XXVI,SÃO JOÃO DA BOA VISTA,35142,MANTIQUEIRA,350040,guas da Prata,1/10/2022,0,0,0
46,14,São João da Boa Vista,XXVI,SÃO JOÃO DA BOA VISTA,35142,MANTIQUEIRA,350040,guas da Prata,1/11/2022,0,0,0
47,14,São João da Boa Vista,XXVI,SÃO JOÃO DA BOA VISTA,35142,MANTIQUEIRA,350040,guas da Prata,1/12/2022,0,0,0
48,7,Campinas,XVII,CAMPINAS,35074,CIRCUITO DAS AGUAS,350050,guas de Lindóia,1/1/2022,1,0,0
49,7,Campinas,XVII,CAMPINAS,35074,CIRCUITO DAS AGUAS,350050,guas de Lindóia,1/2/2022,0,0,0
50,7,Campinas,XVII,CAMPINAS,35074,CIRCUITO DAS AGUAS,350050,guas de Lindóia,1/3/2022,1,0,1
51,7,Campinas,XVII,CAMPINAS,35074,CIRCUITO DAS AGUAS,350050,guas de Lindóia,1/4/2022,26,2,4
52,7,Campinas,XVII,CAMPINAS,35074,CIRCUITO DAS AGUAS,350050,guas de Lindóia,1/5/2022,54,9,3
53,7,Campinas,XVII,CAMPINAS,35074,CIRCUITO DAS AGUAS,350050,guas de Lindóia,1/6/2022,9,0,3
54,7,Campinas,XVII,CAMPINAS,35074,CIRCUITO DAS AGUAS,350050,guas de Lindóia,1/7/2022,0,0,0
55,7,Campinas,XVII,CAMPINAS,35074,CIRCUITO DAS AGUAS,350050,guas de Lindóia,1/8/2022,0,0,0
56,7,Campinas,XVII,CAMPINAS,35074,CIRCUITO DAS AGUAS,350050,guas de Lindóia,1/9/2022,3,0,0
57,7,Campinas,XVII,CAMPINAS,35074,CIRCUITO DAS AGUAS,350050,guas de Lindóia,1/10/2022,2,0,0
58,7,Campinas,XVII,CAMPINAS,35074,CIRCUITO DAS AGUAS,350050,guas de Lindóia,1/11/2022,1,0,0
59,7,Campinas,XVII,CAMPINAS,35074,CIRCUITO DAS AGUAS,350050,guas de Lindóia,1/12/2022,4,0,0
60,6,Bauru,XVI,BOTUCATU,35061,VALE DO JURUMIRIM,350055,guas de Santa Bárbara,1/1/2022,1,0,0
61,6,Bauru,XVI,BOTUCATU,35061,VALE DO JURUMIRIM,350055,guas de Santa Bárbara,1/2/2022,0,0,0
62,6,Bauru,XVI,BOTUCATU,35061,VALE DO JURUMIRIM,350055,guas de Santa Bárbara,1/3/2022,2,1,0
63,6,Bauru,XVI,BOTUCATU,35061,VALE DO JURUMIRIM,350055,guas de Santa Bárbara,1/4/2022,19,10,2
64,6,Bauru,XVI,BOTUCATU,35061,VALE DO JURUMIRIM,350055,guas de Santa Bárbara,1/5/2022,46,30,2
65,6,Bauru,XVI,BOTUCATU,35061,VALE DO JURUMIRIM,350055,guas de Santa Bárbara,1/6/2022,15,2,0
66,6,Bauru,XVI,BOTUCATU,35061,VALE DO JURUMIRIM,350055,guas de Santa Bárbara,1/7/2022,3,2,0
67,6,Bauru,XVI,BOTUCATU,35061,VALE DO JURUMIRIM,350055,guas de Santa Bárbara,1/8/2022,1,1,0
68,6,Bauru,XVI,BOTUCATU,35061,VALE DO JURUMIRIM,350055,guas de Santa Bárbara,1/9/2022,0,0,0
69,6,Bauru,XVI,BOTUCATU,35061,VALE DO JURUMIRIM,350055,guas de Santa Bárbara,1/10/2022,0,0,0
70,6,Bauru,XVI,BOTUCATU,35061,VALE DO JURUMIRIM,350055,guas de Santa Bárbara,1/11/2022,0,0,0
71,6,Bauru,XVI,BOTUCATU,35061,VALE DO JURUMIRIM,350055,guas de Santa Bárbara,1/12/2022,1,0,0
72,10,Piracicaba,XX,PIRACICABA,35103,PIRACICABA,350060,guas de São Pedro,1/1/2022,0,0,0
73,10,Piracicaba,XX,PIRACICABA,35103,PIRACICABA,350060,guas de São Pedro,1/2/2022,5,0,1
74,10,Piracicaba,XX,PIRACICABA,35103,PIRACICABA,350060,guas de São Pedro,1/3/2022,12,0,3
75,10,Piracicaba,XX,PIRACICABA,35103,PIRACICABA,350060,guas de São Pedro,1/4/2022,24,8,3
76,10,Piracicaba,XX,PIRACICABA,35103,PIRACICABA,350060,guas de São Pedro,1/5/2022,35,5,1
77,10,Piracicaba,XX,PIRACICABA,35103,PIRACICABA,350060,guas de São Pedro,1/6/2022,13,3,0
78,10,Piracicaba,XX,PIRACICABA,35103,PIRACICABA,350060,guas de São Pedro,1/7/2022,9,0,0
79,10,Piracicaba,XX,PIRACICABA,35103,PIRACICABA,350060,guas de São Pedro,1/8/2022,2,0,0
80,10,Piracicaba,XX,PIRACICABA,35103,PIRACICABA,350060,guas de São Pedro,1/9/2022,4,0,0
81,10,Piracicaba,XX,PIRACICABA,35103,PIRACICABA,350060,guas de São Pedro,1/10/2022,3,0,0
82,10,Piracicaba,XX,PIRACICABA,35103,PIRACICABA,350060,guas de São Pedro,1/11/2022,0,0,0
83,10,Piracicaba,XX,PIRACICABA,35103,PIRACICABA,350060,guas de São Pedro,1/12/2022,3,0,0
84,6,Bauru,XV,BAURU,35062,BAURU,350070,gudos,1/1/2022,2,1,1
85,6,Bauru,XV,BAURU,35062,BAURU,350070,gudos,1/2/2022,5,0,0
86,6,Bauru,XV,BAURU,35062,BAURU,350070,gudos,1/3/2022,40,34,1
87,6,Bauru,XV,BAURU,35062,BAURU,350070,gudos,1/4/2022,98,74,2
88,6,Bauru,XV,BAURU,35062,BAURU,350070,gudos,1/5/2022,117,95,1
89,6,Bauru,XV,BAURU,35062,BAURU,350070,gudos,1/6/2022,52,19,1
90,6,Bauru,XV,BAURU,35062,BAURU,350070,gudos,1/7/2022,23,13,0
91,6,Bauru,XV,BAURU,35062,BAURU,350070,gudos,1/8/2022,24,5,0
92,6,Bauru,XV,BAURU,35062,BAURU,350070,gudos,1/9/2022,6,2,0
93,6,Bauru,XV,BAURU,35062,BAURU,350070,gudos,1/10/2022,9,1,0
94,6,Bauru,XV,BAURU,35062,BAURU,350070,gudos,1/11/2022,12,4,0
95,6,Bauru,XV,BAURU,35062,BAURU,350070,gudos,1/12/2022,11,5,1
96,16,Sorocaba,XXXI,SOROCABA,35161,ITAPETININGA,350075,lambari,1/1/2022,2,0,0
97,16,Sorocaba,XXXI,SOROCABA,35161,ITAPETININGA,350075,lambari,1/2/2022,0,0,0
98,16,Sorocaba,XXXI,SOROCABA,35161,ITAPETININGA,350075,lambari,1/3/2022,0,0,0
99,16,Sorocaba,XXXI,SOROCABA,35161,ITAPETININGA,350075,lambari,1/4/2022,3,1,0
100,16,Sorocaba,XXXI,SOROCABA,35161,ITAPETININGA,350075,lambari,1/5/2022,1,0,0
101,16,Sorocaba,XXXI,SOROCABA,35161,ITAPETININGA,350075,lambari,1/6/2022,0,0,0
102,16,Sorocaba,XXXI,SOROCABA,35161,ITAPETININGA,350075,lambari,1/7/2022,0,0,0
103,16,Sorocaba,XXXI,SOROCABA,35161,ITAPETININGA,350075,lambari,1/8/2022,0,0,0
104,16,Sorocaba,XXXI,SOROCABA,35161,ITAPETININGA,350075,lambari,1/9/2022,0,0,0
105,16,Sorocaba,XXXI,SOROCABA,35161,ITAPETININGA,350075,lambari,1/10/2022,0,0,0
106,16,Sorocaba,XXXI,SOROCABA,35161,ITAPETININGA,350075,lambari,1/11/2022,1,0,0
107,16,Sorocaba,XXXI,SOROCABA,35161,ITAPETININGA,350075,lambari,1/12/2022,1,0,0
108,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080,lfredo Marcondes,1/1/2022,12,4,1
109,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080,lfredo Marcondes,1/2/2022,4,1,0
110,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080,lfredo Marcondes,1/3/2022,3,0,0
111,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080,lfredo Marcondes,1/4/2022,27,2,4
112,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080,lfredo Marcondes,1/5/2022,70,8,12
113,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080,lfredo Marcondes,1/6/2022,30,4,10
114,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080,lfredo Marcondes,1/7/2022,22,3,2
115,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080,lfredo Marcondes,1/8/2022,12,3,1
116,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080,lfredo Marcondes,1/9/2022,6,0,2
117,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080,lfredo Marcondes,1/10/2022,18,2,5
118,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080,lfredo Marcondes,1/11/2022,115,25,57
119,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080,lfredo Marcondes,1/12/2022,271,137,22
120,5,Barretos,XIV,BARRETOS,35051,NORTE-BARRETOS,350090,ltair,1/1/2022,9,2,1
121,5,Barretos,XIV,BARRETOS,35051,NORTE-BARRETOS,350090,ltair,1/2/2022,10,2,3
122,5,Barretos,XIV,BARRETOS,35051,NORTE-BARRETOS,350090,ltair,1/3/2022,29,12,4
123,5,Barretos,XIV,BARRETOS,35051,NORTE-BARRETOS,350090,ltair,1/4/2022,47,13,0
124,5,Barretos,XIV,BARRETOS,35051,NORTE-BARRETOS,350090,ltair,1/5/2022,5,1,0
125,5,Barretos,XIV,BARRETOS,35051,NORTE-BARRETOS,350090,ltair,1/6/2022,1,0,0
126,5,Barretos,XIV,BARRETOS,35051,NORTE-BARRETOS,350090,ltair,1/7/2022,1,1,0
127,5,Barretos,XIV,BARRETOS,35051,NORTE-BARRETOS,350090,ltair,1/8/2022,0,0,0
128,5,Barretos,XIV,BARRETOS,35051,NORTE-BARRETOS,350090,ltair,1/9/2022,1,0,0
129,5,Barretos,XIV,BARRETOS,35051,NORTE-BARRETOS,350090,ltair,1/10/2022,3,0,0
130,5,Barretos,XIV,BARRETOS,35051,NORTE-BARRETOS,350090,ltair,1/11/2022,4,0,0
131,5,Barretos,XIV,BARRETOS,35051,NORTE-BARRETOS,350090,ltair,1/12/2022,2,0,0
132,13,Riberão Preto,XXIV,RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100,ltinópolis,1/1/2022,2,0,0
133,13,Riberão Preto,XXIV,RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100,ltinópolis,1/2/2022,4,0,0
134,13,Riberão Preto,XXIV,RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100,ltinópolis,1/3/2022,8,0,2
135,13,Riberão Preto,XXIV,RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100,ltinópolis,1/4/2022,26,3,2
136,13,Riberão Preto,XXIV,RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100,ltinópolis,1/5/2022,5,3,0
137,13,Riberão Preto,XXIV,RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100,ltinópolis,1/6/2022,0,0,0
138,13,Riberão Preto,XXIV,RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100,ltinópolis,1/7/2022,0,0,0
139,13,Riberão Preto,XXIV,RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100,ltinópolis,1/8/2022,3,0,0
140,13,Riberão Preto,XXIV,RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100,ltinópolis,1/9/2022,4,0,0
141,13,Riberão Preto,XXIV,RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100,ltinópolis,1/10/2022,1,0,0
142,13,Riberão Preto,XXIV,RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100,ltinópolis,1/11/2022,0,0,0
143,13,Riberão Preto,XXIV,RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100,ltinópolis,1/12/2022,2,0,0
144,2,Araçatuba,XI,ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,350110,lto Alegre,1/1/2022,112,102,2
145,2,Araçatuba,XI,ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,350110,lto Alegre,1/2/2022,81,75,2
146,2,Araçatuba,XI,ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,350110,lto Alegre,1/3/2022,102,95,4
147,2,Araçatuba,XI,ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,350110,lto Alegre,1/4/2022,40,35,2
148,2,Araçatuba,XI,ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,350110,lto Alegre,1/5/2022,22,22,0
149,2,Araçatuba,XI,ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,350110,lto Alegre,1/6/2022,0,0,0
150,2,Araçatuba,XI,ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,350110,lto Alegre,1/7/2022,0,0,0
151,2,Araçatuba,XI,ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,350110,lto Alegre,1/8/2022,0,0,0
152,2,Araçatuba,XI,ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,350110,lto Alegre,1/9/2022,1,0,0
153,2,Araçatuba,XI,ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,350110,lto Alegre,1/10/2022,0,0,0
154,2,Araçatuba,XI,ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,350110,lto Alegre,1/11/2022,0,0,0
155,2,Araçatuba,XI,ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,350110,lto Alegre,1/12/2022,0,0,0
156,16,Sorocaba,XXXI,SOROCABA,35163,SOROCABA,350115,lumínio,1/1/2022,4,0,0
157,16,Sorocaba,XXXI,SOROCABA,35163,SOROCABA,350115,lumínio,1/2/2022,2,0,0
158,16,Sorocaba,XXXI,SOROCABA,35163,SOROCABA,350115,lumínio,1/3/2022,6,2,2
159,16,Sorocaba,XXXI,SOROCABA,35163,SOROCABA,350115,lumínio,1/4/2022,3,2,0
160,16,Sorocaba,XXXI,SOROCABA,35163,SOROCABA,350115,lumínio,1/5/2022,12,0,1
161,16,Sorocaba,XXXI,SOROCABA,35163,SOROCABA,350115,lumínio,1/6/2022,5,0,0
162,16,Sorocaba,XXXI,SOROCABA,35163,SOROCABA,350115,lumínio,1/7/2022,0,0,0
163,16,Sorocaba,XXXI,SOROCABA,35163,SOROCABA,350115,lumínio,1/8/2022,1,0,0
164,16,Sorocaba,XXXI,SOROCABA,35163,SOROCABA,350115,lumínio,1/9/2022,1,0,0
165,16,Sorocaba,XXXI,SOROCABA,35163,SOROCABA,350115,lumínio,1/10/2022,3,0,0
166,16,Sorocaba,XXXI,SOROCABA,35163,SOROCABA,350115,lumínio,1/11/2022,7,0,0
167,16,Sorocaba,XXXI,SOROCABA,35163,SOROCABA,350115,lumínio,1/12/2022,5,0,0
168,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,350120,lvares Florence,1/1/2022,54,34,0
169,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,350120,lvares Florence,1/2/2022,146,101,0
170,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,350120,lvares Florence,1/3/2022,300,183,0
171,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,350120,lvares Florence,1/4/2022,133,77,1
172,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,350120,lvares Florence,1/5/2022,57,17,0
173,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,350120,lvares Florence,1/6/2022,24,8,0
174,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,350120,lvares Florence,1/7/2022,5,0,0
175,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,350120,lvares Florence,1/8/2022,10,0,0
176,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,350120,lvares Florence,1/9/2022,5,0,0
177,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,350120,lvares Florence,1/10/2022,14,1,0
178,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,350120,lvares Florence,1/11/2022,13,1,0
179,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,350120,lvares Florence,1/12/2022,35,15,0
180,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350130,lvares Machado,1/1/2022,24,4,0
181,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350130,lvares Machado,1/2/2022,11,2,0
182,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350130,lvares Machado,1/3/2022,23,4,1
183,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350130,lvares Machado,1/4/2022,91,20,1
184,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350130,lvares Machado,1/5/2022,172,65,0
185,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350130,lvares Machado,1/6/2022,97,21,0
186,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350130,lvares Machado,1/7/2022,76,31,0
187,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350130,lvares Machado,1/8/2022,63,23,2
188,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350130,lvares Machado,1/9/2022,50,27,0
189,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350130,lvares Machado,1/10/2022,80,41,0
190,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350130,lvares Machado,1/11/2022,178,128,2
191,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350130,lvares Machado,1/12/2022,355,285,1
192,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,350140,lvaro de Carvalho,1/1/2022,5,0,0
193,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,350140,lvaro de Carvalho,1/2/2022,4,2,0
194,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,350140,lvaro de Carvalho,1/3/2022,23,8,1
195,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,350140,lvaro de Carvalho,1/4/2022,91,47,1
196,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,350140,lvaro de Carvalho,1/5/2022,80,34,0
197,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,350140,lvaro de Carvalho,1/6/2022,30,12,0
198,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,350140,lvaro de Carvalho,1/7/2022,9,1,0
199,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,350140,lvaro de Carvalho,1/8/2022,5,1,0
200,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,350140,lvaro de Carvalho,1/9/2022,0,0,0
201,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,350140,lvaro de Carvalho,1/10/2022,0,0,0
202,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,350140,lvaro de Carvalho,1/11/2022,0,0,0
203,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,350140,lvaro de Carvalho,1/12/2022,3,0,0
204,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,350150,lvinlândia,1/1/2022,1,0,0
205,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,350150,lvinlândia,1/2/2022,2,0,0
206,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,350150,lvinlândia,1/3/2022,4,0,0
207,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,350150,lvinlândia,1/4/2022,9,2,1
208,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,350150,lvinlândia,1/5/2022,17,11,1
209,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,350150,lvinlândia,1/6/2022,2,0,0
210,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,350150,lvinlândia,1/7/2022,0,0,0
211,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,350150,lvinlândia,1/8/2022,1,0,0
212,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,350150,lvinlândia,1/9/2022,1,0,0
213,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,350150,lvinlândia,1/10/2022,1,0,0
214,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,350150,lvinlândia,1/11/2022,1,1,0
215,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,350150,lvinlândia,1/12/2022,2,0,0
216,7,Campinas,XVII,CAMPINAS,35072,REG METRO CAMPINAS,350160,mericana,1/1/2022,113,9,1
217,7,Campinas,XVII,CAMPINAS,35072,REG METRO CAMPINAS,350160,mericana,1/2/2022,148,76,0
