Id_DRS;ID_GVE;ID_RdS;Id_Município;dia;Month_Id;Year;notificados;confirmados;confirm_import
9;XIX;35091;35001;1;1;2022;23;9;0
9;XIX;35091;35001;1;2;2022;21;7;0
9;XIX;35091;35001;1;3;2022;166;128;0
9;XIX;35091;35001;1;4;2022;576;429;1
9;XIX;35091;35001;1;9;2022;18;11;0
9;XIX;35091;35001;1;10;2022;29;12;0
9;XIX;35091;35001;1;11;2022;62;39;0
9;XIX;35091;35001;1;12;2022;175;98;0
15;XXIX;35156;35002;1;1;2022;102;49;0
15;XXIX;35156;35002;1;2;2022;37;28;0
15;XXIX;35156;35002;1;8;2022;2;0;0
15;XXIX;35156;35002;1;9;2022;0;0;0
15;XXIX;35156;35002;1;10;2022;0;0;0
15;XXIX;35156;35002;1;11;2022;1;0;0
15;XXIX;35156;35002;1;12;2022;3;1;0
14;XXVI;35142;35003;1;1;2022;9;2;0
14;XXVI;35142;35003;1;2;2022;3;1;0
14;XXVI;35142;35003;1;7;2022;2;0;0
14;XXVI;35142;35003;1;8;2022;0;0;0
14;XXVI;35142;35003;1;9;2022;3;0;0
14;XXVI;35142;35003;1;10;2022;2;0;0
14;XXVI;35142;35003;1;11;2022;1;0;0
14;XXVI;35142;35003;1;12;2022;3;0;0
14;XXVI;35142;35004;1;1;2022;0;0;0
14;XXVI;35142;35004;1;2;2022;0;0;0
14;XXVI;35142;35004;1;3;2022;3;0;0
14;XXVI;35142;35004;1;4;2022;1;0;0
14;XXVI;35142;35004;1;5;2022;2;0;0
14;XXVI;35142;35004;1;6;2022;4;0;0
14;XXVI;35142;35004;1;7;2022;1;0;0
14;XXVI;35142;35004;1;8;2022;0;0;0
14;XXVI;35142;35004;1;9;2022;0;0;0
14;XXVI;35142;35004;1;10;2022;0;0;0
14;XXVI;35142;35004;1;11;2022;0;0;0
14;XXVI;35142;35004;1;12;2022;0;0;0
7;XVII;35074;35005;1;1;2022;1;0;0
7;XVII;35074;35005;1;2;2022;0;0;0
7;XVII;35074;35005;1;3;2022;1;0;1
7;XVII;35074;35005;1;4;2022;26;2;4
7;XVII;35074;35005;1;5;2022;54;9;3
7;XVII;35074;35005;1;6;2022;9;0;3
7;XVII;35074;35005;1;7;2022;0;0;0
7;XVII;35074;35005;1;8;2022;0;0;0
7;XVII;35074;35005;1;9;2022;3;0;0
7;XVII;35074;35005;1;10;2022;2;0;0
7;XVII;35074;35005;1;11;2022;1;0;0
7;XVII;35074;35005;1;12;2022;4;0;0
6;XVI;35061;35005;1;1;2022;1;0;0
6;XVI;35061;35005;1;2;2022;0;0;0
6;XVI;35061;35005;1;3;2022;2;1;0
6;XVI;35061;35005;1;4;2022;19;10;2
6;XVI;35061;35005;1;5;2022;46;30;2
6;XVI;35061;35005;1;6;2022;15;2;0
6;XVI;35061;35005;1;7;2022;3;2;0
6;XVI;35061;35005;1;8;2022;1;1;0
6;XVI;35061;35005;1;9;2022;0;0;0
6;XVI;35061;35005;1;10;2022;0;0;0
6;XVI;35061;35005;1;11;2022;0;0;0
6;XVI;35061;35005;1;12;2022;1;0;0
10;XX;35103;35006;1;1;2022;0;0;0
10;XX;35103;35006;1;2;2022;5;0;1
10;XX;35103;35006;1;3;2022;12;0;3
10;XX;35103;35006;1;4;2022;24;8;3
10;XX;35103;35006;1;5;2022;35;5;1
10;XX;35103;35006;1;6;2022;13;3;0
10;XX;35103;35006;1;7;2022;9;0;0
10;XX;35103;35006;1;8;2022;2;0;0
10;XX;35103;35006;1;9;2022;4;0;0
10;XX;35103;35006;1;10;2022;3;0;0
10;XX;35103;35006;1;11;2022;0;0;0
10;XX;35103;35006;1;12;2022;3;0;0
6;XV;35062;35007;1;1;2022;2;1;1
6;XV;35062;35007;1;2;2022;5;0;0
6;XV;35062;35007;1;3;2022;40;34;1
6;XV;35062;35007;1;4;2022;98;74;2
6;XV;35062;35007;1;5;2022;117;95;1
6;XV;35062;35007;1;6;2022;52;19;1
6;XV;35062;35007;1;7;2022;23;13;0
6;XV;35062;35007;1;8;2022;24;5;0
6;XV;35062;35007;1;9;2022;6;2;0
6;XV;35062;35007;1;10;2022;9;1;0
6;XV;35062;35007;1;11;2022;12;4;0
6;XV;35062;35007;1;12;2022;11;5;1
16;XXXI;35161;35007;1;1;2022;2;0;0
16;XXXI;35161;35007;1;2;2022;0;0;0
16;XXXI;35161;35007;1;3;2022;0;0;0
16;XXXI;35161;35007;1;4;2022;3;1;0
16;XXXI;35161;35007;1;5;2022;1;0;0
16;XXXI;35161;35007;1;6;2022;0;0;0
16;XXXI;35161;35007;1;7;2022;0;0;0
16;XXXI;35161;35007;1;8;2022;0;0;0
16;XXXI;35161;35007;1;9;2022;0;0;0
16;XXXI;35161;35007;1;10;2022;0;0;0
16;XXXI;35161;35007;1;11;2022;1;0;0
16;XXXI;35161;35007;1;12;2022;1;0;0
11;XXI;35112;35008;1;1;2022;12;4;1
11;XXI;35112;35008;1;2;2022;4;1;0
11;XXI;35112;35008;1;3;2022;3;0;0
11;XXI;35112;35008;1;4;2022;27;2;4
11;XXI;35112;35008;1;5;2022;70;8;12
11;XXI;35112;35008;1;6;2022;30;4;10
11;XXI;35112;35008;1;7;2022;22;3;2
11;XXI;35112;35008;1;8;2022;12;3;1
11;XXI;35112;35008;1;9;2022;6;0;2
11;XXI;35112;35008;1;10;2022;18;2;5
11;XXI;35112;35008;1;11;2022;115;25;57
11;XXI;35112;35008;1;12;2022;271;137;22
5;XIV;35051;35009;1;1;2022;9;2;1
5;XIV;35051;35009;1;2;2022;10;2;3
5;XIV;35051;35009;1;3;2022;29;12;4
5;XIV;35051;35009;1;4;2022;47;13;0
5;XIV;35051;35009;1;5;2022;5;1;0
5;XIV;35051;35009;1;6;2022;1;0;0
5;XIV;35051;35009;1;7;2022;1;1;0
5;XIV;35051;35009;1;8;2022;0;0;0
5;XIV;35051;35009;1;9;2022;1;0;0
5;XIV;35051;35009;1;10;2022;3;0;0
5;XIV;35051;35009;1;11;2022;4;0;0
5;XIV;35051;35009;1;12;2022;2;0;0
13;XXIV;35133;35010;1;1;2022;2;0;0
13;XXIV;35133;35010;1;2;2022;4;0;0
13;XXIV;35133;35010;1;3;2022;8;0;2
13;XXIV;35133;35010;1;4;2022;26;3;2
13;XXIV;35133;35010;1;5;2022;5;3;0
13;XXIV;35133;35010;1;6;2022;0;0;0
13;XXIV;35133;35010;1;7;2022;0;0;0
13;XXIV;35133;35010;1;8;2022;3;0;0
13;XXIV;35133;35010;1;9;2022;4;0;0
13;XXIV;35133;35010;1;10;2022;1;0;0
13;XXIV;35133;35010;1;11;2022;0;0;0
13;XXIV;35133;35010;1;12;2022;2;0;0
2;XI;35023;35011;1;1;2022;112;102;2
2;XI;35023;35011;1;2;2022;81;75;2
2;XI;35023;35011;1;3;2022;102;95;4
2;XI;35023;35011;1;4;2022;40;35;2
2;XI;35023;35011;1;5;2022;22;22;0
2;XI;35023;35011;1;6;2022;0;0;0
2;XI;35023;35011;1;7;2022;0;0;0
2;XI;35023;35011;1;8;2022;0;0;0
2;XI;35023;35011;1;9;2022;1;0;0
2;XI;35023;35011;1;10;2022;0;0;0
2;XI;35023;35011;1;11;2022;0;0;0
2;XI;35023;35011;1;12;2022;0;0;0
16;XXXI;35163;35011;1;1;2022;4;0;0
16;XXXI;35163;35011;1;2;2022;2;0;0
16;XXXI;35163;35011;1;3;2022;6;2;2
16;XXXI;35163;35011;1;4;2022;3;2;0
16;XXXI;35163;35011;1;5;2022;12;0;1
16;XXXI;35163;35011;1;6;2022;5;0;0
16;XXXI;35163;35011;1;7;2022;0;0;0
16;XXXI;35163;35011;1;8;2022;1;0;0
16;XXXI;35163;35011;1;9;2022;1;0;0
16;XXXI;35163;35011;1;10;2022;3;0;0
16;XXXI;35163;35011;1;11;2022;7;0;0
16;XXXI;35163;35011;1;12;2022;5;0;0
15;XXIX;35157;35012;1;1;2022;54;34;0
15;XXIX;35157;35012;1;2;2022;146;101;0
15;XXIX;35157;35012;1;3;2022;300;183;0
15;XXIX;35157;35012;1;4;2022;133;77;1
15;XXIX;35157;35012;1;5;2022;57;17;0
15;XXIX;35157;35012;1;6;2022;24;8;0
15;XXIX;35157;35012;1;7;2022;5;0;0
15;XXIX;35157;35012;1;8;2022;10;0;0
15;XXIX;35157;35012;1;9;2022;5;0;0
15;XXIX;35157;35012;1;10;2022;14;1;0
15;XXIX;35157;35012;1;11;2022;13;1;0
15;XXIX;35157;35012;1;12;2022;35;15;0
11;XXI;35112;35013;1;1;2022;24;4;0
11;XXI;35112;35013;1;2;2022;11;2;0
11;XXI;35112;35013;1;3;2022;23;4;1
11;XXI;35112;35013;1;4;2022;91;20;1
11;XXI;35112;35013;1;5;2022;172;65;0
11;XXI;35112;35013;1;6;2022;97;21;0
11;XXI;35112;35013;1;7;2022;76;31;0
11;XXI;35112;35013;1;8;2022;63;23;2
11;XXI;35112;35013;1;9;2022;50;27;0
11;XXI;35112;35013;1;10;2022;80;41;0
11;XXI;35112;35013;1;11;2022;178;128;2
11;XXI;35112;35013;1;12;2022;355;285;1
9;XIX;35093;35014;1;1;2022;5;0;0
9;XIX;35093;35014;1;2;2022;4;2;0
9;XIX;35093;35014;1;3;2022;23;8;1
9;XIX;35093;35014;1;4;2022;91;47;1
9;XIX;35093;35014;1;5;2022;80;34;0
9;XIX;35093;35014;1;6;2022;30;12;0
9;XIX;35093;35014;1;7;2022;9;1;0
9;XIX;35093;35014;1;8;2022;5;1;0
9;XIX;35093;35014;1;9;2022;0;0;0
9;XIX;35093;35014;1;10;2022;0;0;0
9;XIX;35093;35014;1;11;2022;0;0;0
9;XIX;35093;35014;1;12;2022;3;0;0
9;XIX;35093;35015;1;1;2022;1;0;0
9;XIX;35093;35015;1;2;2022;2;0;0
9;XIX;35093;35015;1;3;2022;4;0;0
9;XIX;35093;35015;1;4;2022;9;2;1
9;XIX;35093;35015;1;5;2022;17;11;1
9;XIX;35093;35015;1;6;2022;2;0;0
9;XIX;35093;35015;1;7;2022;0;0;0
9;XIX;35093;35015;1;8;2022;1;0;0
9;XIX;35093;35015;1;9;2022;1;0;0
9;XIX;35093;35015;1;10;2022;1;0;0
9;XIX;35093;35015;1;11;2022;1;1;0
9;XIX;35093;35015;1;12;2022;2;0;0
7;XVII;35072;35016;1;1;2022;113;9;1
7;XVII;35072;35016;1;2;2022;148;76;0
7;XVII;35072;35016;1;3;2022;1.240;815;4
7;XVII;35072;35016;1;4;2022;2.337;1.663;4
7;XVII;35072;35016;1;5;2022;1.662;1.312;1
7;XVII;35072;35016;1;6;2022;360;252;1
7;XVII;35072;35016;1;7;2022;139;86;0
7;XVII;35072;35016;1;8;2022;101;35;0
7;XVII;35072;35016;1;9;2022;94;17;0
7;XVII;35072;35016;1;10;2022;94;19;0
7;XVII;35072;35016;1;11;2022;84;6;0
7;XVII;35072;35016;1;12;2022;71;9;0
3;XII;35031;35017;1;1;2022;19;3;3
3;XII;35031;35017;1;2;2022;153;111;2
3;XII;35031;35017;1;3;2022;995;798;0
3;XII;35031;35017;1;4;2022;1.541;1.436;12
3;XII;35031;35017;1;5;2022;880;833;3
3;XII;35031;35017;1;6;2022;172;127;0
3;XII;35031;35017;1;7;2022;73;48;0
3;XII;35031;35017;1;8;2022;28;16;0
3;XII;35031;35017;1;9;2022;35;4;0
3;XII;35031;35017;1;10;2022;37;6;0
3;XII;35031;35017;1;11;2022;32;3;0
3;XII;35031;35017;1;12;2022;22;5;0
15;XXIX;35157;35018;1;1;2022;22;8;0
15;XXIX;35157;35018;1;2;2022;129;108;3
15;XXIX;35157;35018;1;3;2022;203;137;3
15;XXIX;35157;35018;1;4;2022;241;107;4
15;XXIX;35157;35018;1;5;2022;137;49;0
15;XXIX;35157;35018;1;6;2022;18;8;0
15;XXIX;35157;35018;1;7;2022;2;0;0
15;XXIX;35157;35018;1;8;2022;2;0;0
15;XXIX;35157;35018;1;9;2022;6;0;0
15;XXIX;35157;35018;1;10;2022;3;0;0
15;XXIX;35157;35018;1;11;2022;7;1;0
15;XXIX;35157;35018;1;12;2022;3;0;0
7;XVII;35074;35019;1;1;2022;2;0;0
7;XVII;35074;35019;1;2;2022;4;0;0
7;XVII;35074;35019;1;3;2022;6;0;1
7;XVII;35074;35019;1;4;2022;37;9;2
7;XVII;35074;35019;1;5;2022;63;8;4
7;XVII;35074;35019;1;6;2022;23;3;0
7;XVII;35074;35019;1;7;2022;7;0;0
7;XVII;35074;35019;1;8;2022;7;0;0
7;XVII;35074;35019;1;9;2022;11;0;1
7;XVII;35074;35019;1;10;2022;9;0;0
7;XVII;35074;35019;1;11;2022;5;0;0
7;XVII;35074;35019;1;12;2022;9;0;0
10;XX;35104;35020;1;1;2022;0;0;0
10;XX;35104;35020;1;2;2022;0;0;0
10;XX;35104;35020;1;3;2022;2;0;0
10;XX;35104;35020;1;4;2022;18;8;1
10;XX;35104;35020;1;5;2022;49;20;4
10;XX;35104;35020;1;6;2022;23;9;1
10;XX;35104;35020;1;7;2022;15;0;0
10;XX;35104;35020;1;8;2022;13;1;0
10;XX;35104;35020;1;9;2022;7;0;0
10;XX;35104;35020;1;10;2022;6;0;0
10;XX;35104;35020;1;11;2022;6;0;0
10;XX;35104;35020;1;12;2022;5;1;0
2;XI;35022;35021;1;1;2022;70;9;0
2;XI;35022;35021;1;2;2022;94;35;0
2;XI;35022;35021;1;3;2022;359;165;0
2;XI;35022;35021;1;4;2022;668;662;0
2;XI;35022;35021;1;5;2022;843;843;0
2;XI;35022;35021;1;6;2022;189;187;0
2;XI;35022;35021;1;7;2022;154;21;0
2;XI;35022;35021;1;8;2022;86;8;0
2;XI;35022;35021;1;9;2022;63;3;0
2;XI;35022;35021;1;10;2022;56;6;1
2;XI;35022;35021;1;11;2022;74;11;0
2;XI;35022;35021;1;12;2022;87;10;0
16;XXXI;35161;35022;1;1;2022;1;1;0
16;XXXI;35161;35022;1;2;2022;3;0;0
16;XXXI;35161;35022;1;3;2022;3;1;1
16;XXXI;35161;35022;1;4;2022;6;3;0
16;XXXI;35161;35022;1;5;2022;5;0;2
16;XXXI;35161;35022;1;6;2022;3;0;0
16;XXXI;35161;35022;1;7;2022;5;3;0
16;XXXI;35161;35022;1;8;2022;0;0;0
16;XXXI;35161;35022;1;9;2022;1;0;0
16;XXXI;35161;35022;1;10;2022;2;0;0
16;XXXI;35161;35022;1;11;2022;0;0;0
16;XXXI;35161;35022;1;12;2022;0;0;0
6;XVI;35063;35023;1;1;2022;2;1;0
6;XVI;35063;35023;1;2;2022;0;0;0
6;XVI;35063;35023;1;3;2022;2;1;0
6;XVI;35063;35023;1;4;2022;3;3;0
6;XVI;35063;35023;1;5;2022;5;3;0
6;XVI;35063;35023;1;6;2022;1;0;0
6;XVI;35063;35023;1;7;2022;0;0;0
6;XVI;35063;35023;1;8;2022;0;0;0
6;XVI;35063;35023;1;9;2022;0;0;0
6;XVI;35063;35023;1;10;2022;2;0;0
6;XVI;35063;35023;1;11;2022;3;0;0
6;XVI;35063;35023;1;12;2022;1;0;0
11;XXI;35112;35024;1;1;2022;0;0;0
11;XXI;35112;35024;1;2;2022;2;2;0
11;XXI;35112;35024;1;3;2022;25;16;1
11;XXI;35112;35024;1;4;2022;150;118;0
11;XXI;35112;35024;1;5;2022;140;84;1
11;XXI;35112;35024;1;6;2022;71;49;0
11;XXI;35112;35024;1;7;2022;18;11;0
11;XXI;35112;35024;1;8;2022;10;4;0
11;XXI;35112;35024;1;9;2022;6;0;0
11;XXI;35112;35024;1;10;2022;6;1;0
11;XXI;35112;35024;1;11;2022;13;2;1
11;XXI;35112;35024;1;12;2022;3;2;0
17;XXXIII;35172;35025;1;1;2022;8;0;0
17;XXXIII;35172;35025;1;2;2022;9;1;0
17;XXXIII;35172;35025;1;3;2022;6;5;0
17;XXXIII;35172;35025;1;4;2022;22;9;1
17;XXXIII;35172;35025;1;5;2022;41;18;0
17;XXXIII;35172;35025;1;6;2022;12;5;0
17;XXXIII;35172;35025;1;7;2022;5;1;0
17;XXXIII;35172;35025;1;8;2022;4;0;0
17;XXXIII;35172;35025;1;9;2022;0;0;0
17;XXXIII;35172;35025;1;10;2022;4;1;0
17;XXXIII;35172;35025;1;11;2022;8;0;0
17;XXXIII;35172;35025;1;12;2022;7;1;0
15;XXX;35153;35026;1;1;2022;4;2;1
15;XXX;35153;35026;1;2;2022;34;19;2
15;XXX;35153;35026;1;3;2022;175;146;5
15;XXX;35153;35026;1;4;2022;147;146;0
15;XXX;35153;35026;1;5;2022;50;49;0
15;XXX;35153;35026;1;6;2022;7;7;0
15;XXX;35153;35026;1;7;2022;1;1;0
15;XXX;35153;35026;1;8;2022;11;5;2
15;XXX;35153;35026;1;9;2022;2;0;0
15;XXX;35153;35026;1;10;2022;1;1;0
15;XXX;35153;35026;1;11;2022;1;0;0
15;XXX;35153;35026;1;12;2022;0;0;0
16;XXXII;35162;35027;1;1;2022;0;0;0
16;XXXII;35162;35027;1;2;2022;1;1;0
16;XXXII;35162;35027;1;3;2022;3;1;1
16;XXXII;35162;35027;1;4;2022;1;0;1
16;XXXII;35162;35027;1;5;2022;0;0;0
16;XXXII;35162;35027;1;6;2022;0;0;0
16;XXXII;35162;35027;1;7;2022;0;0;0
16;XXXII;35162;35027;1;8;2022;1;0;0
16;XXXII;35162;35027;1;9;2022;0;0;0
16;XXXII;35162;35027;1;10;2022;1;0;0
16;XXXII;35162;35027;1;11;2022;3;1;0
16;XXXII;35162;35027;1;12;2022;1;0;0
16;XXXI;35163;35027;1;1;2022;2;0;0
16;XXXI;35163;35027;1;2;2022;2;0;0
16;XXXI;35163;35027;1;3;2022;2;0;1
16;XXXI;35163;35027;1;4;2022;6;0;3
16;XXXI;35163;35027;1;5;2022;4;1;0
16;XXXI;35163;35027;1;6;2022;7;0;0
16;XXXI;35163;35027;1;7;2022;2;0;0
16;XXXI;35163;35027;1;8;2022;1;0;0
16;XXXI;35163;35027;1;9;2022;2;0;0
16;XXXI;35163;35027;1;10;2022;1;0;0
16;XXXI;35163;35027;1;11;2022;1;0;0
16;XXXI;35163;35027;1;12;2022;2;0;0
2;XI;35021;35028;1;1;2022;557;66;0
2;XI;35021;35028;1;2;2022;519;142;0
2;XI;35021;35028;1;3;2022;2.238;743;3
2;XI;35021;35028;1;4;2022;3.565;1.074;5
2;XI;35021;35028;1;5;2022;3.109;419;3
2;XI;35021;35028;1;6;2022;1.468;172;0
2;XI;35021;35028;1;7;2022;1.008;63;0
2;XI;35021;35028;1;8;2022;735;32;0
2;XI;35021;35028;1;9;2022;519;26;0
2;XI;35021;35028;1;10;2022;679;36;0
2;XI;35021;35028;1;11;2022;675;19;0
2;XI;35021;35028;1;12;2022;682;19;0
16;XXXI;35163;35029;1;1;2022;8;0;0
16;XXXI;35163;35029;1;2;2022;12;0;0
16;XXXI;35163;35029;1;3;2022;14;6;0
16;XXXI;35163;35029;1;4;2022;30;1;1
16;XXXI;35163;35029;1;5;2022;35;4;3
16;XXXI;35163;35029;1;6;2022;20;1;0
16;XXXI;35163;35029;1;7;2022;11;0;0
16;XXXI;35163;35029;1;8;2022;10;0;0
16;XXXI;35163;35029;1;9;2022;11;0;0
16;XXXI;35163;35029;1;10;2022;11;1;0
16;XXXI;35163;35029;1;11;2022;5;0;0
16;XXXI;35163;35029;1;12;2022;19;1;0
8;XVIII;35083;35030;1;1;2022;0;0;0
8;XVIII;35083;35030;1;2;2022;1;0;0
8;XVIII;35083;35030;1;3;2022;4;3;1
8;XVIII;35083;35030;1;4;2022;8;5;0
8;XVIII;35083;35030;1;5;2022;2;1;0
8;XVIII;35083;35030;1;6;2022;0;0;0
8;XVIII;35083;35030;1;7;2022;1;0;0
8;XVIII;35083;35030;1;8;2022;0;0;0
8;XVIII;35083;35030;1;9;2022;0;0;0
8;XVIII;35083;35030;1;10;2022;0;0;0
8;XVIII;35083;35030;1;11;2022;1;0;0
8;XVIII;35083;35030;1;12;2022;0;0;0
6;XVI;35061;35031;1;1;2022;0;0;0
6;XVI;35061;35031;1;2;2022;0;0;0
6;XVI;35061;35031;1;3;2022;0;0;0
6;XVI;35061;35031;1;4;2022;6;0;0
6;XVI;35061;35031;1;5;2022;2;0;0
6;XVI;35061;35031;1;6;2022;0;0;0
6;XVI;35061;35031;1;7;2022;0;0;0
6;XVI;35061;35031;1;8;2022;1;0;0
6;XVI;35061;35031;1;9;2022;0;0;0
6;XVI;35061;35031;1;10;2022;1;0;0
6;XVI;35061;35031;1;11;2022;3;0;0
6;XVI;35061;35031;1;12;2022;0;0;0
17;XXXIII;35172;35031;1;1;2022;0;0;0
17;XXXIII;35172;35031;1;2;2022;0;0;0
17;XXXIII;35172;35031;1;3;2022;0;0;0
17;XXXIII;35172;35031;1;4;2022;0;0;0
17;XXXIII;35172;35031;1;5;2022;0;0;0
17;XXXIII;35172;35031;1;6;2022;0;0;0
17;XXXIII;35172;35031;1;7;2022;0;0;0
17;XXXIII;35172;35031;1;8;2022;0;0;0
17;XXXIII;35172;35031;1;9;2022;0;0;0
17;XXXIII;35172;35031;1;10;2022;0;0;0
17;XXXIII;35172;35031;1;11;2022;0;0;0
17;XXXIII;35172;35031;1;12;2022;0;0;0
3;XII;35031;35032;1;1;2022;214;151;1
3;XII;35031;35032;1;2;2022;814;731;0
3;XII;35031;35032;1;3;2022;6.969;5.286;23
3;XII;35031;35032;1;4;2022;10.179;7.987;68
3;XII;35031;35032;1;5;2022;6.331;4.897;26
3;XII;35031;35032;1;6;2022;1.689;1.227;1
3;XII;35031;35032;1;7;2022;487;321;1
3;XII;35031;35032;1;8;2022;205;85;0
3;XII;35031;35032;1;9;2022;226;65;0
3;XII;35031;35032;1;10;2022;336;26;0
3;XII;35031;35032;1;11;2022;242;18;0
3;XII;35031;35032;1;12;2022;211;10;4
10;XX;35101;35033;1;1;2022;60;35;1
10;XX;35101;35033;1;2;2022;230;177;2
10;XX;35101;35033;1;3;2022;1.029;741;5
10;XX;35101;35033;1;4;2022;1.569;1.163;6
10;XX;35101;35033;1;5;2022;1.012;687;5
10;XX;35101;35033;1;6;2022;169;88;0
10;XX;35101;35033;1;7;2022;54;13;0
10;XX;35101;35033;1;8;2022;31;7;0
10;XX;35101;35033;1;9;2022;21;3;0
10;XX;35101;35033;1;10;2022;34;1;0
10;XX;35101;35033;1;11;2022;37;2;1
10;XX;35101;35033;1;12;2022;44;0;0
9;XIX;35095;35033;1;1;2022;1;0;0
9;XIX;35095;35033;1;2;2022;4;1;1
9;XIX;35095;35033;1;3;2022;12;7;0
9;XIX;35095;35033;1;4;2022;26;19;0
9;XIX;35095;35033;1;5;2022;48;27;0
9;XIX;35095;35033;1;6;2022;20;13;1
9;XIX;35095;35033;1;7;2022;11;8;0
9;XIX;35095;35033;1;8;2022;7;3;0
9;XIX;35095;35033;1;9;2022;9;9;0
9;XIX;35095;35033;1;10;2022;2;2;0
9;XIX;35095;35033;1;11;2022;9;7;0
9;XIX;35095;35033;1;12;2022;10;8;0
6;XV;35062;35034;1;1;2022;0;0;0
6;XV;35062;35034;1;2;2022;0;0;0
6;XV;35062;35034;1;3;2022;2;0;0
6;XV;35062;35034;1;4;2022;7;3;0
6;XV;35062;35034;1;5;2022;17;10;0
6;XV;35062;35034;1;6;2022;9;5;0
6;XV;35062;35034;1;7;2022;13;11;0
6;XV;35062;35034;1;8;2022;8;7;0
6;XV;35062;35034;1;9;2022;6;3;1
6;XV;35062;35034;1;10;2022;0;0;0
6;XV;35062;35034;1;11;2022;4;1;0
6;XV;35062;35034;1;12;2022;0;0;0
17;XXXIII;35172;35035;1;1;2022;1;0;0
17;XXXIII;35172;35035;1;2;2022;0;0;0
17;XXXIII;35172;35035;1;3;2022;1;0;0
17;XXXIII;35172;35035;1;4;2022;0;0;0
17;XXXIII;35172;35035;1;5;2022;2;0;0
17;XXXIII;35172;35035;1;6;2022;0;0;0
17;XXXIII;35172;35035;1;7;2022;1;0;0
17;XXXIII;35172;35035;1;8;2022;2;0;0
17;XXXIII;35172;35035;1;9;2022;1;0;0
17;XXXIII;35172;35035;1;10;2022;3;0;0
17;XXXIII;35172;35035;1;11;2022;3;0;0
17;XXXIII;35172;35035;1;12;2022;0;0;0
6;XVI;35063;35036;1;1;2022;2;0;0
6;XVI;35063;35036;1;2;2022;1;0;1
6;XVI;35063;35036;1;3;2022;3;2;0
6;XVI;35063;35036;1;4;2022;6;4;0
6;XVI;35063;35036;1;5;2022;17;4;0
6;XVI;35063;35036;1;6;2022;7;2;0
6;XVI;35063;35036;1;7;2022;7;0;0
6;XVI;35063;35036;1;8;2022;5;2;0
6;XVI;35063;35036;1;9;2022;0;0;0
6;XVI;35063;35036;1;10;2022;1;0;0
6;XVI;35063;35036;1;11;2022;1;0;0
6;XVI;35063;35036;1;12;2022;0;0;0
15;XXIX;35151;35037;1;1;2022;11;2;0
15;XXIX;35151;35037;1;2;2022;6;3;0
15;XXIX;35151;35037;1;3;2022;19;9;0
15;XXIX;35151;35037;1;4;2022;57;23;0
15;XXIX;35151;35037;1;5;2022;44;19;0
15;XXIX;35151;35037;1;6;2022;16;7;0
15;XXIX;35151;35037;1;7;2022;7;2;0
15;XXIX;35151;35037;1;8;2022;3;0;0
15;XXIX;35151;35037;1;9;2022;6;0;0
15;XXIX;35151;35037;1;10;2022;3;0;0
15;XXIX;35151;35037;1;11;2022;7;0;0
15;XXIX;35151;35037;1;12;2022;14;1;0
7;XVII;35072;35038;1;1;2022;12;0;0
7;XVII;35072;35038;1;2;2022;26;15;0
7;XVII;35072;35038;1;3;2022;86;36;1
7;XVII;35072;35038;1;4;2022;205;87;2
7;XVII;35072;35038;1;5;2022;140;71;2
7;XVII;35072;35038;1;6;2022;83;42;1
7;XVII;35072;35038;1;7;2022;30;7;1
7;XVII;35072;35038;1;8;2022;17;5;0
7;XVII;35072;35038;1;9;2022;14;0;0
7;XVII;35072;35038;1;10;2022;18;1;0
7;XVII;35072;35038;1;11;2022;7;1;0
7;XVII;35072;35038;1;12;2022;8;0;0
1;VIII;35011;35039;1;1;2022;2;0;0
1;VIII;35011;35039;1;2;2022;7;3;0
1;VIII;35011;35039;1;3;2022;13;4;0
1;VIII;35011;35039;1;4;2022;69;38;2
1;VIII;35011;35039;1;5;2022;90;35;0
1;VIII;35011;35039;1;6;2022;30;5;0
1;VIII;35011;35039;1;7;2022;4;0;0
1;VIII;35011;35039;1;8;2022;3;0;0
1;VIII;35011;35039;1;9;2022;3;0;0
1;VIII;35011;35039;1;10;2022;5;0;0
1;VIII;35011;35039;1;11;2022;9;0;0
1;VIII;35011;35039;1;12;2022;2;0;0
15;XXX;35153;35039;1;1;2022;11;4;0
15;XXX;35153;35039;1;2;2022;33;19;0
15;XXX;35153;35039;1;3;2022;74;36;0
15;XXX;35153;35039;1;4;2022;85;77;3
15;XXX;35153;35039;1;5;2022;56;51;1
15;XXX;35153;35039;1;6;2022;7;6;0
15;XXX;35153;35039;1;7;2022;4;2;0
15;XXX;35153;35039;1;8;2022;0;0;0
15;XXX;35153;35039;1;9;2022;0;0;0
15;XXX;35153;35039;1;10;2022;4;0;0
15;XXX;35153;35039;1;11;2022;2;0;0
15;XXX;35153;35039;1;12;2022;1;0;0
9;XIII;35092;35040;1;1;2022;48;13;2
9;XIII;35092;35040;1;2;2022;28;8;0
9;XIII;35092;35040;1;3;2022;69;41;0
9;XIII;35092;35040;1;4;2022;165;120;1
9;XIII;35092;35040;1;5;2022;233;146;0
9;XIII;35092;35040;1;6;2022;78;42;0
9;XIII;35092;35040;1;7;2022;60;27;0
9;XIII;35092;35040;1;8;2022;47;23;0
9;XIII;35092;35040;1;9;2022;28;11;0
9;XIII;35092;35040;1;10;2022;29;9;0
9;XIII;35092;35040;1;11;2022;31;9;0
9;XIII;35092;35040;1;12;2022;64;14;0
